Gott;bůh/Bůh;god/God;core2000 B1_B2_Religion_Spirituality_Philosophy
Gebäude;budova;building;core2000 B1_B2_Architecture_Construction_Urban
Freude;radost;joy;core2000 B1_Emotions_Detailed
sich freuen;radovat se;to be glad/rejoice;core2000 B1_B2_Emotion_Verbs_and_Psychology
Hotel;hotel;hotel;core2000 B1_Travel_Hotel_Accommodation
lachen;smát se;to laugh;core2000 B1_Reflexive_Verbs_Comparison
Ernährung/Diät;strava/dieta;diet/nutrition;core2000 B1_02_05_Health_Technology_News_Travel
Browser;prohlížeč;browser;core2000 B1_B2_IT_and_Digital_Life
Physik;fyzika;physics;core2000 B1_B2_Education_Academic_Life_Extended
Freundschaft;přátelství;friendship;core2000 B1_01_Relationships
Bewerbung;žádost (o práci);job application;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Diebstahl;krádež;theft;core2000 B1_B2_Law_Crime_Justice_Extended
Presse;tisk;press;core2000 B1_B2_Media_Journalism_Internet
Glaube;víra;faith/belief;core2000 B1_B2_Religion_Spirituality_Philosophy
Bargeld;hotovost;cash;core2000 B1_B2_Money_Banking_Finance
Wolkenkratzer;mrakodrap;skyscraper;core2000 B1_B2_Architecture_Construction_Urban
Glück;štěstí;happiness;core2000 B1_Emotions_Detailed
Hostel/Jugendherberge;hostel;hostel;core2000 B1_Travel_Hotel_Accommodation
Übung/Training;cvičení;exercise;core2000 B1_02_05_Health_Technology_News_Travel
Suche;vyhledávání;search;core2000 B1_B2_IT_and_Digital_Life
Chemie;chemie;chemistry;core2000 B1_B2_Education_Academic_Life_Extended
Liebe;láska;love;core2000 B1_01_Relationships
Vorstellungsgespräch;pohovor;job interview;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Raub/Überfall;loupež;robbery;core2000 B1_B2_Law_Crime_Justice_Extended
Religion;náboženství;religion;core2000 B1_B2_Religion_Spirituality_Philosophy
Münze;mince;coin;core2000 B1_B2_Money_Banking_Finance
Wohnblock/Plattenbau;panelák/činžák;apartment block;core2000 B1_B2_Architecture_Construction_Urban
Begeisterung;nadšení;enthusiasm;core2000 B1_Emotions_Detailed
bewundern;obdivovat;to admire;core2000 B1_B2_Emotion_Verbs_and_Psychology
erzählen;povídat/vyprávět;to tell/narrate;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Pension/Gasthaus;penzion;guesthouse/B&B;core2000 B1_Travel_Hotel_Accommodation
sich kümmern (um);starat se (o);to take care (of);core2000 B1_Reflexive_Verbs_Comparison
Kondition/Fitness;kondice;fitness/condition;core2000 B1_02_05_Health_Technology_News_Travel
Link/Verweis;odkaz/link;link;core2000 B1_B2_IT_and_Digital_Life
Biologie;biologie;biology;core2000 B1_B2_Education_Academic_Life_Extended
Ehe;manželství;marriage;core2000 B1_01_Relationships
Einbruch;vloupání;burglary;core2000 B1_B2_Law_Crime_Justice_Extended
Kirche;církev;church (institution);core2000 B1_B2_Religion_Spirituality_Philosophy
Banknote/Geldschein;bankovka;banknote;core2000 B1_B2_Money_Banking_Finance
Einfamilienhaus;rodinný dům;detached house;core2000 B1_B2_Architecture_Construction_Urban
Hoffnung;naděje;hope;core2000 B1_Emotions_Detailed
staunen;žasnout;to be amazed;core2000 B1_B2_Emotion_Verbs_and_Psychology
bekannt geben/mitteilen;oznámit;to announce;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Apartment/Ferienwohnung;apartmán;apartment;core2000 B1_Travel_Hotel_Accommodation
sich bemühen;snažit se;to try/endeavor;core2000 B1_Reflexive_Verbs_Comparison
Entspannung;relaxace;relaxation;core2000 B1_02_05_Health_Technology_News_Travel
Seite/Webseite;stránka;page;core2000 B1_B2_IT_and_Digital_Life
Hochzeit;svatba;wedding;core2000 B1_01_Relationships
Kündigung;výpověď;notice/dismissal;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Mord;vražda;murder;core2000 B1_B2_Law_Crime_Justice_Extended
Radiosendung;rozhlasové vysílání;radio broadcast;core2000 B1_B2_Media_Journalism_Internet
Reihenhaus;řadový dům;terraced/row house;core2000 B1_B2_Architecture_Construction_Urban
Stolz;hrdost;pride;core2000 B1_Emotions_Detailed
sich amüsieren;bavit se;to have fun;core2000 B1_B2_Emotion_Verbs_and_Psychology
erklären/behaupten;prohlásit;to declare/state;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Hütte/Ferienhaus;chata/chalupa;cabin/cottage;core2000 B1_Travel_Hotel_Accommodation
Stress;stres;stress;core2000 B1_02_05_Health_Technology_News_Travel
Scheidung;rozvod;divorce;core2000 B1_01_Relationships
Beförderung;povýšení;promotion;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Mordversuch;pokus o vraždu;attempted murder;core2000 B1_B2_Law_Crime_Justice_Extended
Fernsehsendung;televizní vysílání;TV broadcast;core2000 B1_B2_Media_Journalism_Internet
Gebet;modlitba;prayer;core2000 B1_B2_Religion_Spirituality_Philosophy
Girokonto;běžný účet;current account;core2000 B1_B2_Money_Banking_Finance
Villa;vila;villa;core2000 B1_B2_Architecture_Construction_Urban
Dankbarkeit;vděčnost;gratitude;core2000 B1_Emotions_Detailed
genießen;užívat si;to enjoy;core2000 B1_B2_Emotion_Verbs_and_Psychology
behaupten;tvrdit;to claim/assert;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Campingplatz;kemp/tábořiště;campsite;core2000 B1_Travel_Hotel_Accommodation
Depression;deprese;depression;core2000 B1_02_05_Health_Technology_News_Travel
sich einloggen/anmelden;přihlásit se;to log in;core2000 B1_B2_IT_and_Digital_Life
Sozialkunde/Politik;občanská nauka;civics/social studies;core2000 B1_B2_Education_Academic_Life_Extended
Partner/in;partner/ka;partner;core2000 B1_01_Relationships
Erfahrung;zkušenost;experience;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Vergewaltigung;znásilnění;rape;core2000 B1_B2_Law_Crime_Justice_Extended
Nachrichtensendung;zpravodajství;news program;core2000 B1_B2_Media_Journalism_Internet
beten;modlit se;to pray;core2000 B1_B2_Religion_Spirituality_Philosophy
Sparkonto;spořicí účet;savings account;core2000 B1_B2_Money_Banking_Finance
Fabrik;továrna/fabrika;factory;core2000 B1_B2_Architecture_Construction_Urban
Erleichterung;úleva;relief;core2000 B1_Emotions_Detailed
schätzen/würdigen;ocenit;to appreciate;core2000 B1_B2_Emotion_Verbs_and_Psychology
leugnen/bestreiten;popírat/zapírat;to deny;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Rezeption/Empfang;recepce;reception/front desk;core2000 B1_Travel_Hotel_Accommodation
Angst/Sorge;úzkost;anxiety;core2000 B1_02_05_Health_Technology_News_Travel
sich ausloggen/abmelden;odhlásit se;to log out;core2000 B1_B2_IT_and_Digital_Life
Sport/Sportunterricht;tělesná výchova;physical education;core2000 B1_B2_Education_Academic_Life_Extended
Verlobte/r;snoubenec/ka;fiancé/e;core2000 B1_01_Relationships
Fähigkeit/Kompetenz;dovednost;skill;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Entführung;únos;kidnapping;core2000 B1_B2_Law_Crime_Justice_Extended
Talkshow/Debatte;talkshow/debata;talk show/debate;core2000 B1_B2_Media_Journalism_Internet
Priester/Pfarrer;kněz/farář;priest;core2000 B1_B2_Religion_Spirituality_Philosophy
Kreditkarte;kreditní karta;credit card;core2000 B1_B2_Money_Banking_Finance
Lager/Lagerhalle;sklad;warehouse;core2000 B1_B2_Architecture_Construction_Urban
Zufriedenheit;spokojenost;satisfaction;core2000 B1_Emotions_Detailed
stolz sein auf;být hrdý na;to be proud of;core2000 B1_B2_Emotion_Verbs_and_Psychology
zugeben/gestehen;přiznat (se);to admit/confess;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Einzelzimmer;jednolůžkový pokoj;single room;core2000 B1_Travel_Hotel_Accommodation
Allergie;alergie;allergy;core2000 B1_02_05_Health_Technology_News_Travel
Einstellungen;nastavení;settings;core2000 B1_B2_IT_and_Digital_Life
Kunst;výtvarná výchova;art class;core2000 B1_B2_Education_Academic_Life_Extended
Verantwortung;odpovědnost;responsibility;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Erpressung;vydírání;blackmail/extortion;core2000 B1_B2_Law_Crime_Justice_Extended
Serie/Fernsehserie;seriál;TV series;core2000 B1_B2_Media_Journalism_Internet
Mönch/Nonne;mnich/mniška;monk/nun;core2000 B1_B2_Religion_Spirituality_Philosophy
Debitkarte/EC-Karte;debetní karta;debit card;core2000 B1_B2_Money_Banking_Finance
Scheune;stodola;barn;core2000 B1_B2_Architecture_Construction_Urban
hoffen;doufat;to hope;core2000 B1_B2_Emotion_Verbs_and_Psychology
flüstern;šeptat;to whisper;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Doppelzimmer;dvoulůžkový pokoj;double room;core2000 B1_Travel_Hotel_Accommodation
Sucht/Abhängigkeit;závislost;addiction;core2000 B1_02_05_Health_Technology_News_Travel
Benachrichtigung;oznámení;notification;core2000 B1_B2_IT_and_Digital_Life
Musik;hudební výchova;music class;core2000 B1_B2_Education_Academic_Life_Extended
Feind;nepřítel;enemy;core2000 B1_01_Relationships
Frist/Termin;termín/lhůta;deadline;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Betrug;podvod;fraud;core2000 B1_B2_Law_Crime_Justice_Extended
Dokumentarfilm;dokumentární film;documentary;core2000 B1_B2_Media_Journalism_Internet
Seele;duše;soul;core2000 B1_B2_Religion_Spirituality_Philosophy
Geldautomat/Bankomat;bankomat;ATM;core2000 B1_B2_Money_Banking_Finance
Turm;věž;tower;core2000 B1_B2_Architecture_Construction_Urban
Sehnsucht;touha;longing/desire;core2000 B1_Emotions_Detailed
vertrauen;důvěřovat;to trust;core2000 B1_B2_Emotion_Verbs_and_Psychology
schreien;křičet;to shout/scream;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Suite;apartmá/suite;suite;core2000 B1_Travel_Hotel_Accommodation
teilen;sdílet;to share;core2000 B1_B2_IT_and_Digital_Life
Informatik;informatika;computer science;core2000 B1_B2_Education_Academic_Life_Extended
Vertrauen;důvěra;trust;core2000 B1_01_Relationships
Sitzung/Besprechung;poradu/schůze;meeting;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Fälschung;padělání;forgery;core2000 B1_B2_Law_Crime_Justice_Extended
Geist/Gewissen;duch/svědomí;spirit/conscience;core2000 B1_B2_Religion_Spirituality_Philosophy
abheben;vybrat (peníze);to withdraw;core2000 B1_B2_Money_Banking_Finance
Trauer/Traurigkeit;smutek;sadness;core2000 B1_Emotions_Detailed
sich beruhigen;uklidnit se;to calm down;core2000 B1_B2_Emotion_Verbs_and_Psychology
rufen;volat;to call/shout;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Frühstück inklusive;snídaně v ceně;breakfast included;core2000 B1_Travel_Hotel_Accommodation
sich lieben;milovat se;to love each other;core2000 B1_Reflexive_Verbs_Comparison
Notaufnahme;pohotovost;emergency room;core2000 B1_02_05_Health_Technology_News_Travel
kopieren;kopírovat;to copy;core2000 B1_B2_IT_and_Digital_Life
Wirtschaft/Ökonomie;ekonomie;economics;core2000 B1_B2_Education_Academic_Life_Extended
Eifersucht;žárlivost;jealousy;core2000 B1_01_Relationships
Schmuggel;pašování/pašeráctví;smuggling;core2000 B1_B2_Law_Crime_Justice_Extended
Sponsor;sponzor;sponsor;core2000 B1_B2_Media_Journalism_Internet
Sünde;hřích;sin;core2000 B1_B2_Religion_Spirituality_Philosophy
einzahlen;vložit (peníze);to deposit;core2000 B1_B2_Money_Banking_Finance
Tunnel;tunel;tunnel;core2000 B1_B2_Architecture_Construction_Urban
Wut/Zorn/Ärger;zlost/hněv;anger;core2000 B1_Emotions_Detailed
erleichtert sein;ulevit se;to feel relieved;core2000 B1_B2_Emotion_Verbs_and_Psychology
erwähnen;zmínit (se);to mention;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Halbpension;polopenze;half board;core2000 B1_Travel_Hotel_Accommodation
sich streiten;hádat se;to argue/quarrel;core2000 B1_Reflexive_Verbs_Comparison
Chirurg;chirurg;surgeon;core2000 B1_02_05_Health_Technology_News_Travel
einfügen;vložit;to paste;core2000 B1_B2_IT_and_Digital_Life
Psychologie;psychologie;psychology;core2000 B1_B2_Education_Academic_Life_Extended
Mitleid;soucit;sympathy/compassion;core2000 B1_01_Relationships
Kunde/Klient;zákazník/klient;client/customer;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Bestechung/Korruption;úplatek/korupce;bribery/corruption;core2000 B1_B2_Law_Crime_Justice_Extended
Buße;pokání;repentance;core2000 B1_B2_Religion_Spirituality_Philosophy
überweisen;převést;to transfer;core2000 B1_B2_Money_Banking_Finance
Friedhof;hřbitov;cemetery;core2000 B1_B2_Architecture_Construction_Urban
Angst/Furcht;strach;fear;core2000 B1_Emotions_Detailed
begeistern/inspirieren;nadchnout/inspirovat;to inspire/excite;core2000 B1_B2_Emotion_Verbs_and_Psychology
zitieren;citovat;to quote;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Vollpension;plná penze;full board;core2000 B1_Travel_Hotel_Accommodation
sich küssen;líbat se;to kiss (each other);core2000 B1_Reflexive_Verbs_Comparison
Untersuchung;vyšetření;examination;core2000 B1_02_05_Health_Technology_News_Travel
löschen;smazat;to delete;core2000 B1_B2_IT_and_Digital_Life
Soziologie;sociologie;sociology;core2000 B1_B2_Education_Academic_Life_Extended
Vergebung;odpuštění;forgiveness;core2000 B1_01_Relationships
Lieferant;dodavatel;supplier;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Vandalismus;vandalismus;vandalism;core2000 B1_B2_Law_Crime_Justice_Extended
Verleger/Herausgeber;vydavatel;publisher;core2000 B1_B2_Media_Journalism_Internet
Denkmal;pomník;monument;core2000 B1_B2_Architecture_Construction_Urban
erfreuen;potěšit;to please/delight;core2000 B1_B2_Emotion_Verbs_and_Psychology
kommentieren;komentovat;to comment;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Check-in/Anmeldung;check-in/příjezd;check-in;core2000 B1_Travel_Hotel_Accommodation
sich einigen;dohodnout se;to agree/reach deal;core2000 B1_Reflexive_Verbs_Comparison
speichern;uložit;to save;core2000 B1_B2_IT_and_Digital_Life
Jura/Rechtswissenschaft;právo;law (studies);core2000 B1_B2_Education_Academic_Life_Extended
Enttäuschung;zklamání;disappointment;core2000 B1_01_Relationships
Konkurrenz/Wettbewerb;konkurence;competition;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Brandstiftung;žhářství;arson;core2000 B1_B2_Law_Crime_Justice_Extended
Auflage;náklad (tisku);circulation/print run;core2000 B1_B2_Media_Journalism_Internet
Erlösung/Heil;spasení/spása;salvation;core2000 B1_B2_Religion_Spirituality_Philosophy
berechnen/in Rechnung stellen;účtovat/fakturovat;to charge/invoice;core2000 B1_B2_Money_Banking_Finance
Brunnen/Fontäne;fontána/kašna;fountain;core2000 B1_B2_Architecture_Construction_Urban
Scham;stud/hanba;shame;core2000 B1_Emotions_Detailed
befriedigen/zufriedenstellen;uspokojit;to satisfy;core2000 B1_B2_Emotion_Verbs_and_Psychology
diskutieren;diskutovat;to discuss;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Check-out/Abreise;check-out/odjezd;check-out;core2000 B1_Travel_Hotel_Accommodation
sich verabschieden;rozloučit se;to say goodbye;core2000 B1_Reflexive_Verbs_Comparison
Rezept;recept;prescription;core2000 B1_02_05_Health_Technology_News_Travel
Programmierung;programování;programming;core2000 B1_B2_IT_and_Digital_Life
studieren;studovat;to study;core2000 B1_B2_Education_Academic_Life_Extended
Bewunderung;obdiv;admiration;core2000 B1_01_Relationships
Gewinn/Profit;zisk;profit;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Drogenhandel;pašování drog;drug trafficking;core2000 B1_B2_Law_Crime_Justice_Extended
Christentum;křesťanství;Christianity;core2000 B1_B2_Religion_Spirituality_Philosophy
schulden;dlužit;to owe;core2000 B1_B2_Money_Banking_Finance
Fundament;základy;foundation;core2000 B1_B2_Architecture_Construction_Urban
Schuld;vina;guilt;core2000 B1_Emotions_Detailed
stören / nerven;obtěžovat / otravovat;to bother / annoy;core2000 B1_B2_Emotion_Verbs_and_Psychology
Zimmerschlüssel;klíč od pokoje;room key;core2000 B1_Travel_Hotel_Accommodation
sich waschen;mýt se;to wash (oneself);core2000 B1_Reflexive_Verbs_Comparison
Spritze/Impfung;injekce/očkování;injection/vaccination;core2000 B1_02_05_Health_Technology_News_Travel
Code;kód;code;core2000 B1_B2_IT_and_Digital_Life
(auswendig) lernen;učit se (nazpaměť);to memorize;core2000 B1_B2_Education_Academic_Life_Extended
Respekt;respekt/úcta;respect;core2000 B1_01_Relationships
Verlust;ztráta;loss;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Geldwäsche;praní špinavých peněz;money laundering;core2000 B1_B2_Law_Crime_Justice_Extended
Korrespondent;zpravodaj/korespondent;correspondent;core2000 B1_B2_Media_Journalism_Internet
Katholizismus;katolicismus;Catholicism;core2000 B1_B2_Religion_Spirituality_Philosophy
zurückzahlen/tilgen;splácet;to repay;core2000 B1_B2_Money_Banking_Finance
Neid;závist;envy;core2000 B1_Emotions_Detailed
frustrieren;frustrovat;to frustrate;core2000 B1_B2_Emotion_Verbs_and_Psychology
bitten/verlangen;žádat/prosit;to ask/request;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Zimmerservice;pokojová služba;room service;core2000 B1_Travel_Hotel_Accommodation
Blutdruck;tlak (krevní);blood pressure;core2000 B1_02_05_Health_Technology_News_Travel
Fehler/Bug;chyba/bug;bug/error;core2000 B1_B2_IT_and_Digital_Life
wiederholen;opakovat;to review/repeat;core2000 B1_B2_Education_Academic_Life_Extended
Hass;nenávist;hatred;core2000 B1_01_Relationships
Budget/Haushalt;rozpočet;budget;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Cyberkriminalität;kybernetický zločin;cybercrime;core2000 B1_B2_Law_Crime_Justice_Extended
Artikel;článek;article;core2000 B1_B2_Media_Journalism_Internet
Protestantismus;protestantismus;Protestantism;core2000 B1_B2_Religion_Spirituality_Philosophy
(sich) leihen/borgen;půjčit (si);to borrow;core2000 B1_B2_Money_Banking_Finance
entmutigen / abschrecken;znechutit / odradit;to disgust / discourage;core2000 B1_B2_Emotion_Verbs_and_Psychology
fordern/verlangen;požadovat;to demand;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Minibar;minibar;minibar;core2000 B1_Travel_Hotel_Accommodation
Diabetes;cukrovka;diabetes;core2000 B1_02_05_Health_Technology_News_Travel
üben;procvičovat;to practice;core2000 B1_B2_Education_Academic_Life_Extended
Investition;investice;investment;core2000 B1_06_10_Career_Environment_History_Law_Abstract
häusliche Gewalt;domácí násilí;domestic violence;core2000 B1_B2_Law_Crime_Justice_Extended
Überschrift/Schlagzeile;titulek/nadpis;headline;core2000 B1_B2_Media_Journalism_Internet
Orthodoxie;pravoslaví;Orthodox Christianity;core2000 B1_B2_Religion_Spirituality_Philosophy
(ver)leihen;půjčit (komu);to lend;core2000 B1_B2_Money_Banking_Finance
Einsamkeit;osamělost;loneliness;core2000 B1_Emotions_Detailed
deprimieren;deprimovat;to depress;core2000 B1_B2_Emotion_Verbs_and_Psychology
drängen/bestehen;naléhat;to insist;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Safe/Tresor;trezor/sejf;safe/vault;core2000 B1_Travel_Hotel_Accommodation
Krebs;rakovina;cancer;core2000 B1_02_05_Health_Technology_News_Travel
Variable;proměnná;variable;core2000 B1_B2_IT_and_Digital_Life
eine Vorlesung halten;přednášet;to lecture;core2000 B1_B2_Education_Academic_Life_Extended
Reue/Bedauern;lítost;regret;core2000 B1_01_Relationships
Unternehmertum;podnikání;entrepreneurship;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Stalking/Nachstellung;stalking/pronásledování;stalking;core2000 B1_B2_Law_Crime_Justice_Extended
Kolumne/Kommentar;sloupek/komentář;column/commentary;core2000 B1_B2_Media_Journalism_Internet
Islam;islám;Islam;core2000 B1_B2_Religion_Spirituality_Philosophy
sparen;šetřit/spořit;to save (money);core2000 B1_B2_Money_Banking_Finance
Langeweile;nuda;boredom;core2000 B1_Emotions_Detailed
überzeugen;přesvědčovat;to persuade;core2000 B1_B2_Verbs_of_Communication_and_Thinking
WLAN (kostenloses);Wi-Fi (bezplatné);(free) Wi-Fi;core2000 B1_Travel_Hotel_Accommodation
Funktion;funkce;function;core2000 B1_B2_IT_and_Digital_Life
aufschreiben/mitschreiben;zapisovat si;to take notes;core2000 B1_B2_Education_Academic_Life_Extended
kennenlernen;seznámit se;to meet/get acquainted;core2000 B1_01_Relationships
Umwelt;životní prostředí;environment;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Täter;pachatel;perpetrator;core2000 B1_B2_Law_Crime_Justice_Extended
Interview;rozhovor;interview;core2000 B1_B2_Media_Journalism_Internet
Judentum;judaismus;Judaism;core2000 B1_B2_Religion_Spirituality_Philosophy
Einkommen/Einnahmen;příjem;income;core2000 B1_B2_Money_Banking_Finance
Schornstein/Kamin;komín;chimney;core2000 B1_B2_Architecture_Construction_Urban
Frustration;frustrace;frustration;core2000 B1_Emotions_Detailed
bereuen / bedauern;litovat;to regret;core2000 B1_B2_Emotion_Verbs_and_Psychology
raten;radit;to advise;core2000 B1_B2_Verbs_of_Communication_and_Thinking
sich ändern/sich verändern;změnit se;to change (become different);core2000 B1_Reflexive_Verbs_Comparison
Laptop;notebook/laptop;laptop;core2000 B1_02_05_Health_Technology_News_Travel
Schleife;smyčka;loop;core2000 B1_B2_IT_and_Digital_Life
forschen/untersuchen;zkoumat/bádat;to research;core2000 B1_B2_Education_Academic_Life_Extended
mit jmd gehen;chodit s (někým);to date;core2000 B1_01_Relationships
Verschmutzung;znečištění;pollution;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Verdächtiger;podezřelý;suspect;core2000 B1_B2_Law_Crime_Justice_Extended
Pressekonferenz;tisková konference;press conference;core2000 B1_B2_Media_Journalism_Internet
Buddhismus;buddhismus;Buddhism;core2000 B1_B2_Religion_Spirituality_Philosophy
Ausgabe/Ausgaben;výdaj/výdaje;expense/expenses;core2000 B1_B2_Money_Banking_Finance
Balkon;balkon;balcony;core2000 B1_B2_Architecture_Construction_Urban
Verzweiflung;zoufalství;despair;core2000 B1_Emotions_Detailed
empfehlen;doporučit;to recommend;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Flug;let;flight;core2000 B1_Travel_Hotel_Accommodation
sich verbessern;zlepšit se;to improve (get better);core2000 B1_Reflexive_Verbs_Comparison
Handy/Smartphone;mobil/telefon;mobile/smartphone;core2000 B1_02_05_Health_Technology_News_Travel
Bedingung;podmínka;condition;core2000 B1_B2_IT_and_Digital_Life
analysieren;analyzovat;to analyze;core2000 B1_B2_Education_Academic_Life_Extended
sich verlieben;zamilovat se;to fall in love;core2000 B1_01_Relationships
Abfall/Müll;odpad/odpady;waste/trash;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Angeklagter;obviněný/obžalovaný;accused/defendant;core2000 B1_B2_Law_Crime_Justice_Extended
Quelle;zdroj (informací);source;core2000 B1_B2_Media_Journalism_Internet
Hinduismus;hinduismus;Hinduism;core2000 B1_B2_Religion_Spirituality_Philosophy
Terrasse;terasa;terrace;core2000 B1_B2_Architecture_Construction_Urban
verdächtigen;podezírat;to suspect;core2000 B1_B2_Emotion_Verbs_and_Psychology
warnen;varovat;to warn;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Bordkarte;palubní vstupenka;boarding pass;core2000 B1_Travel_Hotel_Accommodation
sich verschlechtern;zhoršit se;to worsen;core2000 B1_Reflexive_Verbs_Comparison
zusammenfassen;shrnout;to summarize;core2000 B1_B2_Education_Academic_Life_Extended
Recycling;recyklace;recycling;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Opfer;oběť;victim;core2000 B1_B2_Law_Crime_Justice_Extended
Exklusivität;exkluzivita;exclusive;core2000 B1_B2_Media_Journalism_Internet
Atheismus;ateismus;atheism;core2000 B1_B2_Religion_Spirituality_Philosophy
Bonus/Prämie;prémie/bonus;bonus;core2000 B1_B2_Money_Banking_Finance
Aufzug/Fahrstuhl/Lift;výtah;elevator/lift;core2000 B1_B2_Architecture_Construction_Urban
Ekel/Abscheu;odpor/hnus;disgust;core2000 B1_Emotions_Detailed
erniedrigen / demütigen;ponížit / pokořit;to humiliate;core2000 B1_B2_Emotion_Verbs_and_Psychology
drohen;vyhrožovat;to threaten;core2000 B1_B2_Verbs_of_Communication_and_Thinking
Check-in/Einchecken;odbavení/check-in;check-in;core2000 B1_Travel_Hotel_Accommodation
sich vergrößern;zvětšit se;to increase;core2000 B1_Reflexive_Verbs_Comparison
Schnittstelle;rozhraní;interface;core2000 B1_B2_IT_and_Digital_Life
sich beziehen auf;odkazovat na;to cite/refer to;core2000 B1_B2_Education_Academic_Life_Extended
erneuerbar;obnovitelný;renewable;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Zeuge;svědek;witness;core2000 B1_B2_Law_Crime_Justice_Extended
Zensur;cenzura;censorship;core2000 B1_B2_Media_Journalism_Internet
Agnostizismus;agnosticismus;agnosticism;core2000 B1_B2_Religion_Spirituality_Philosophy
Trinkgeld;spropitné;tip;core2000 B1_B2_Money_Banking_Finance
Verachtung;pohrdání;contempt;core2000 B1_Emotions_Detailed
verletzen;ublížit;to hurt (emotionally);core2000 B1_B2_Emotion_Verbs_and_Psychology
Sicherheitskontrolle;bezpečnostní kontrola;security check;core2000 B1_Travel_Hotel_Accommodation
sich verkleinern;zmenšit se;to decrease;core2000 B1_Reflexive_Verbs_Comparison
Bildschirm/Display;obrazovka/displej;screen/display;core2000 B1_02_05_Health_Technology_News_Travel
sich trennen;rozejít se;to break up;core2000 B1_01_Relationships
Klimawandel;klimatická změna;climate change;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Richter;soudce;judge;core2000 B1_B2_Law_Crime_Justice_Extended
Website/Webseite;webová stránka;website;core2000 B1_B2_Media_Journalism_Internet
Taufe;křest;baptism;core2000 B1_B2_Religion_Spirituality_Philosophy
Miete;nájem/nájemné;rent;core2000 B1_B2_Money_Banking_Finance
Flur/Gang;chodba;corridor/hallway;core2000 B1_B2_Architecture_Construction_Urban
Nostalgie;nostalgie;nostalgia;core2000 B1_Emotions_Detailed
enttäuschen;zklamat;to disappoint;core2000 B1_B2_Emotion_Verbs_and_Psychology
Gate/Flugsteig;brána/gate;gate;core2000 B1_Travel_Hotel_Accommodation
Framework;framework/rámec;framework;core2000 B1_B2_IT_and_Digital_Life
Test/Klassenarbeit;test/písemka;test;core2000 B1_B2_Education_Academic_Life_Extended
globale Erwärmung;globální oteplování;global warming;core2000 B1_06_10_Career_Environment_History_Law_Abstract
Anwalt/Verteidiger;advokát/obhájce;lawyer/defense attorney;core2000 B1_B2_Law_Crime_Justice_Extended
Blog;blog;blog;core2000 B1_B2_Media_Journalism_Internet
Trauung/Hochzeit;svatba (církevní);wedding (church);core2000 B1_B2_Religion_Spirituality_Philosophy
Rate;splátka;installment;core2000 B1_B2_Money_Banking_Finance
Säule/Pfeiler;sloup/pilíř;column/pillar;core2000 B1_B2_Architecture_Construction_Urban
Enttäuschung;rozčarování;disappointment;core2000 B1_Emotions_Detailed
erschrecken;vyděsit / vystrašit;to scare / frighten;core2000 B1_B2_Emotion_Verbs_and_Psychology
Boarding/Einsteigen;nástup/boarding;boarding;core2000 B1_Travel_Hotel_Accommodation
Passwort;heslo;password;core2000 B1_02_05_Health_Technology_News_Travel
Server;server;server;core2000 B1_B2_IT_and_Digital_Life
sich versöhnen;usmířit se;to reconcile;core2000 B1_01_Relationships
Emissionen;emise;emissions;core2000 B1_06_10_Career_Environment_History_Law_Abstract
